1.335970300000000047e-06
1.258632210000000064e-06
1.177053380000000000e-06
1.102951610000000083e-06
1.013784069999999957e-06
9.332094920000000398e-07
7.456114299999999637e-07
6.555510480000000069e-07
5.718517849999999920e-07
4.738909640000000198e-07
4.014976300000000207e-07
3.282144690000000106e-07
2.552828279999999819e-07
1.916557580000000014e-07
1.464071889999999928e-07
9.952177749999999630e-08
6.766430259999999680e-08
3.849824639999999751e-08
2.432716250000000057e-08
4.669656850000000333e-06
4.649122269999999773e-06
