1.486101379999999930e-08
1.839508460000000077e-08
3.021530050000000107e-08
4.407879570000000321e-08
6.804879150000000078e-08
9.605040669999999876e-08
1.359491509999999872e-07
1.719371029999999895e-07
2.246117670000000017e-07
2.743313699999999888e-07
3.244574599999999794e-07
3.855469119999999766e-07
4.416490069999999854e-07
5.190736370000000131e-07
6.023184370000000043e-07
6.706169420000000301e-07
7.367951299999999961e-07
8.158073110000000370e-07
8.722764729999999903e-07
9.518465160000000045e-07
1.022935179999999906e-06
