1.243677959999999935e-06
1.187766770000000037e-06
1.099268730000000074e-06
1.005302469999999995e-06
9.597699769999999405e-07
8.535277520000000448e-07
7.864567810000000387e-07
6.898119979999999495e-07
6.023184370000000043e-07
5.276585279999999557e-07
4.316743230000000117e-07
3.555349790000000168e-07
2.991033059999999999e-07
2.326420370000000015e-07
1.721678020000000066e-07
1.283582800000000002e-07
8.984369520000000245e-08
5.786539249999999674e-08
3.496096570000000182e-08
2.135013769999999850e-08
1.829621430000000100e-08
