4.674343020000000069e-06
4.631936009999999619e-06
4.595889999999999631e-06
4.548125160000000340e-06
4.465095569999999633e-06
4.309749329999999590e-06
4.043474290000000033e-06
4.106862429999999891e-06
3.996267879999999705e-06
3.856880990000000154e-06
3.668948239999999798e-06
3.520297920000000068e-06
3.321540129999999971e-06
3.210833940000000117e-06
3.020669280000000097e-06
2.846686359999999854e-06
2.636322049999999798e-06
2.506644019999999870e-06
2.287128840000000100e-06
2.085915869999999980e-06
1.844750269999999919e-06
