1.296385929999999930e-08
1.296385929999999930e-08
1.296385929999999930e-08
1.229429089999999920e-08
1.207105879999999991e-08
1.419144450000000056e-08
1.474946120000000003e-08
1.605520689999999862e-08
1.817537760000000022e-08
2.129520920000000028e-08
2.470066279999999901e-08
2.879819410000000151e-08
3.307149040000000294e-08
4.134344780000000215e-08
4.897825429999999692e-08
5.742597149999999672e-08
6.859806230000000156e-08
7.993492799999999766e-08
9.653376050000000079e-08
1.148682929999999974e-07
1.339058709999999901e-07
