4.419228840000000405e-06
4.323364460000000227e-06
4.268346400000000039e-06
4.258190980000000050e-06
4.143355449999999971e-06
4.075503059999999862e-06
4.023721430000000139e-06
3.925290909999999773e-06
3.747625210000000096e-06
3.582570569999999981e-06
3.341739560000000056e-06
3.163962450000000063e-06
2.963642150000000104e-06
2.683528689999999902e-06
2.476400820000000135e-06
2.199858269999999925e-06
2.036812480000000088e-06
1.776898219999999985e-06
1.591085719999999974e-06
1.351817330000000099e-06
1.172477820000000008e-06
